id,Label,loan_amnt,,int_rate,installment,grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
2404,16.29,5400,36,0.1629,190.63,4,1,32000,2,40848,2,20.03,36678,1,9,0,11114,0.896,21
2405,19.91,12000,60,0.1991,317.33,5,1,36500,1,40878,2,22.22,37104,0,7,0,7554,0.719,11
2406,9.91,12775,36,0.0991,411.68,2,2,38000,3,40848,2,20.94,35125,2,9,0,17675,0.846,23
2407,17.58,5000,36,0.1758,179.72,4,1,21600,1,40848,2,5.33,39295,0,2,0,1749,0.7,4
2408,19.91,15000,60,0.1991,396.66,5,1,41500,1,40878,2,17.93,35796,1,7,0,2923,0.321,22
2409,13.49,15600,36,0.1349,529.32,3,2,75000,1,40848,2,18.53,36557,0,19,0,12343,0.875,47
2410,21.67,5050,60,0.2167,138.53,6,2,67517.64,2,40848,2,10.45,38443,1,3,0,365,0.182,7
2411,18.25,12000,60,0.1825,306.36,4,1,34500,3,40878,2,22.61,36465,0,9,0,9292,0.968,23
2412,18.64,24000,60,0.1864,617.83,5,2,120000,1,40878,2,15.33,35034,2,17,0,19719,0.458,34
2413,12.42,25000,60,0.1242,561.44,2,2,54600,1,40878,2,12.09,37226,1,8,0,14433,0.19,19
2414,16.29,12000,36,0.1629,423.61,4,2,72000,2,40848,2,16.33,34060,3,10,0,16431,0.69,17
2415,12.69,10000,36,0.1269,335.45,2,1,70000,2,40848,2,13.53,38930,1,11,0,10826,0.786,18
2416,9.91,2400,36,0.0991,77.34,2,1,46000,2,40848,2,18.78,38657,1,15,0,2041,0.23,17
2417,14.27,5825,36,0.1427,199.85,3,1,25000,1,40848,2,20.21,39114,1,9,0,13097,0.748,17
2418,11.71,20000,36,0.1171,661.52,2,1,65000,1,40848,2,21.05,36281,0,12,0,23496,0.675,18
2419,11.71,16000,36,0.1171,529.22,2,1,47000,3,40848,2,19.43,38626,0,14,0,12439,0.63,21
2420,9.91,1500,36,0.0991,48.34,2,2,25632,2,40848,2,2.72,32599,2,2,0,531,0.047,4
2421,10.65,12500,36,0.1065,407.17,2,2,50000,3,40848,2,12.12,36770,5,19,0,16157,0.35,48
2422,8.9,12000,60,0.089,248.52,1,2,70000,2,40878,2,9.65,33239,0,13,0,143,0.004,31
2423,6.03,6000,36,0.0603,182.62,1,2,30000,3,40848,2,5.6,35796,0,10,0,4888,0.085,18
2424,8.9,3500,36,0.089,111.14,1,2,47500,2,40848,2,19.76,35400,1,11,0,3746,0.132,34
2425,16.77,4000,36,0.1677,142.16,4,2,45000,2,40848,2,7.12,34335,0,3,0,0,0,13
2426,17.27,12100,60,0.1727,302.48,4,1,50000,3,40878,2,11.5,38443,0,8,0,5579,0.33,15
2427,14.27,20000,60,0.1427,468.17,3,2,60000,1,40878,2,7.42,34304,1,4,0,12367,0.668,15
2428,7.9,8500,36,0.079,265.97,1,2,25000,1,40848,2,11.62,32051,1,8,0,163,0.032,30
2429,12.42,15000,36,0.1242,501.23,2,2,90000,2,40848,2,9.69,35521,3,13,0,6284,0.237,42
2430,7.9,15600,36,0.079,488.13,1,2,43000,1,40848,2,20.01,36861,0,7,0,6565,0.636,17
2431,12.42,10000,36,0.1242,334.16,2,2,65000,3,40848,2,15.07,38473,0,9,0,9416,0.632,13
2432,12.42,2400,36,0.1242,80.2,2,2,78000,2,40848,2,9.82,30590,0,10,0,13099,0.97,33
2433,7.9,12000,60,0.079,242.75,1,2,102000,2,40848,2,8.09,34790,0,9,0,2875,0.062,22
2434,20.3,19000,60,0.203,506.57,5,2,60000,3,40878,2,17.24,34912,3,13,0,15005,0.798,19
2435,14.27,8000,60,0.1427,187.27,3,1,40000,3,40878,2,11.85,37073,0,9,0,689,0.057,26
2436,15.96,10000,36,0.1596,351.38,3,1,51000,2,40848,2,9.39,39052,3,10,0,10504,0.898,12
2437,6.62,9000,36,0.0662,276.34,1,2,125000,2,40848,2,7.26,35855,3,9,0,38894,0.035,22
2438,17.58,26375,60,0.1758,663.75,4,2,158000,1,40878,2,22.66,33756,1,14,0,38876,0.822,36
2439,13.49,10000,36,0.1349,339.31,3,3,72000,1,40848,2,20.18,38534,3,13,0,9874,0.522,18
2440,11.71,10000,36,0.1171,330.76,2,1,21000,3,40848,2,12.23,34790,1,8,0,10787,0.882,17
2441,20.3,12600,60,0.203,335.93,5,2,65000,3,40878,2,20.05,32509,1,9,0,24707,0.905,19
2442,10.65,6000,36,0.1065,195.44,2,2,110000,3,40848,2,15.82,33573,0,14,0,36708,0.402,29
2443,12.42,12800,36,0.1242,427.72,2,1,56000,1,40848,2,24.66,37681,1,14,0,11869,0.728,21
2444,15.96,13000,60,0.1596,315.86,3,2,135800,3,40878,2,11.99,34700,2,11,0,26003,0.79,32
2445,7.9,8000,36,0.079,250.33,1,1,72000,2,40848,2,11.52,36647,1,13,0,27569,0.652,28
2446,9.91,6975,36,0.0991,224.77,2,2,102000,3,40848,2,20.79,35096,1,10,0,21479,0.814,27
2447,7.9,13000,36,0.079,406.78,1,3,53100,1,40848,2,16.41,36678,0,5,0,7670,0.511,25
2448,16.77,12000,60,0.1677,296.75,4,2,65000,1,40848,2,18.2,36192,1,12,0,14458,0.535,23
2449,6.62,5000,36,0.0662,153.52,1,1,80000,2,40848,2,0.81,37712,0,8,0,830,0.034,14
2450,11.71,17000,36,0.1171,562.3,2,2,101000,1,40848,2,14.66,35765,0,9,0,16868,0.598,13
2451,12.42,12800,36,0.1242,427.72,2,1,38000,2,40848,2,22.58,38261,2,7,0,7829,0.932,14
2452,8.9,1600,36,0.089,50.81,1,1,67171,2,40848,2,17.67,35462,0,8,0,3376,0.304,11
2453,10.65,1200,36,0.1065,39.09,2,2,30000,2,40848,2,7.56,31321,1,10,0,0,0,41
2454,23.13,26300,60,0.2313,743.38,6,2,65000,3,40878,2,15.06,32599,0,9,0,19834,0.902,26
2455,20.89,18800,60,0.2089,507.45,6,1,56791,2,40878,2,14.11,36192,0,10,0,22908,0.874,20
2456,11.71,12000,36,0.1171,396.92,2,2,36000,3,40848,2,19.13,37742,0,6,0,11360,0.881,9
2457,7.9,28000,36,0.079,876.13,1,1,111000,1,40848,2,16.36,34759,2,9,0,16419,0.301,36
2458,21.67,3125,60,0.2167,85.73,6,3,9960,2,40848,2,13.01,39295,3,3,0,3782,0.97,3
2459,12.69,20000,36,0.1269,670.9,2,3,110000,1,40848,2,11.14,31898,1,11,0,16856,0.711,20
2460,12.69,20000,60,0.1269,451.9,2,2,72000,1,40878,2,29.73,33970,1,12,0,29009,0.611,28
2461,9.91,5000,36,0.0991,161.13,2,1,53000,3,40848,2,17.32,32234,1,7,0,15647,0.811,26
2462,13.49,19000,36,0.1349,644.68,3,2,115000,3,40848,2,13.18,36708,1,5,0,704,0.32,16
2463,9.91,35000,36,0.0991,1127.88,2,3,73440,1,40848,2,6.5,33878,1,8,0,15431,0.442,37
2464,9.91,8000,36,0.0991,257.8,2,1,47000,2,40848,2,22.24,36982,2,4,0,16649,0.767,24
2465,17.58,7200,36,0.1758,258.79,4,1,40000,2,40848,2,21.54,37561,0,6,0,14408,0.948,10
2466,9.91,2400,36,0.0991,77.34,2,1,45000,2,40848,2,18.69,38869,0,18,0,3787,0.492,37
2467,19.03,25000,60,0.1903,648.93,5,2,87000,1,40878,2,22.25,36861,1,11,0,6180,0.243,28
2468,19.03,24250,36,0.1903,889.28,5,3,55000,1,40848,2,15.21,31837,1,8,0,7832,0.732,16
2469,10.65,12000,36,0.1065,390.88,2,1,36400,2,40848,2,26.64,31778,1,13,0,8076,0.284,27
2470,15.96,15000,60,0.1596,364.46,3,2,90000,2,40878,2,14.35,36739,1,9,0,13499,0.592,17
2471,18.25,19200,60,0.1825,490.17,4,1,45000,1,40878,2,15.2,35674,1,12,0,16509,0.804,29
2472,11.71,9500,36,0.1171,314.23,2,2,80000,2,40848,2,13.99,36982,0,9,0,10231,0.371,17
2473,15.96,20000,60,0.1596,485.94,3,1,45000,1,40878,2,18.88,36100,1,11,0,13630,0.57,17
2474,12.69,9000,36,0.1269,301.91,2,1,45000,2,40848,2,18.35,36526,0,9,0,12305,0.947,27
2475,7.9,16000,36,0.079,500.65,1,2,68000,1,40848,2,20.84,35065,0,5,0,4392,0.385,11
2476,9.91,19600,36,0.0991,631.61,2,2,60000,1,40848,2,16.2,37834,4,12,0,4590,0.215,31
2477,13.49,18800,60,0.1349,432.49,3,2,58000,1,40878,2,23.63,31990,2,7,0,29779,0.668,14
2478,14.27,10000,36,0.1427,343.09,3,2,75000,3,40848,2,6.94,31321,1,7,0,15454,0.623,17
2479,18.25,20000,60,0.1825,510.6,4,2,51400,1,40878,2,11.49,33725,0,16,0,22331,0.849,46
2480,17.27,9750,36,0.1727,348.93,4,1,21600,3,40848,2,8.56,37226,3,3,1,0,0,34
2481,22.06,35000,60,0.2206,967.86,6,1,90000,1,40878,2,16.36,31564,0,11,0,21412,0.85,29
2482,7.9,20000,36,0.079,625.81,1,2,63000,1,40848,2,18.32,36220,1,11,0,5474,0.12,14
2483,14.27,12000,36,0.1427,411.71,3,1,72000,2,40848,2,16.4,32082,0,7,0,24844,0.959,20
2484,12.42,8000,36,0.1242,267.33,2,1,50000,2,40848,2,13.32,38596,1,8,0,7691,0.719,17
2485,12.69,28000,60,0.1269,632.66,2,2,67000,1,40878,2,17.64,34304,0,8,0,12555,0.81,38
2486,14.27,6000,36,0.1427,205.86,3,1,93000,2,40848,2,7.64,39234,0,9,0,11596,0.703,15
2487,6.03,16000,36,0.0603,486.97,1,2,109000,3,40848,2,12.45,36130,2,9,0,30174,0.303,20
2488,9.91,19600,36,0.0991,631.61,2,1,45000,2,40848,2,22.53,32752,2,7,0,18696,0.827,24
2489,7.9,11500,36,0.079,359.84,1,2,55000,3,40848,2,4.45,36770,0,7,0,12593,0.681,28
2490,12.42,3000,36,0.1242,100.25,2,1,28800,2,40848,2,24.38,39387,2,7,0,6016,0.365,23
2491,7.9,5000,36,0.079,156.46,1,1,53000,2,40878,2,17.23,37530,0,12,0,4691,0.361,21
2492,12.42,7000,36,0.1242,233.91,2,2,54000,2,40848,2,12.84,36373,3,12,0,7568,0.788,46
2493,15.27,23325,36,0.1527,811.66,3,2,65000,1,40848,2,14.99,33786,1,4,0,28435,0.955,15
2494,12.69,22200,36,0.1269,744.7,2,1,225000,3,40848,2,5.14,31199,0,8,0,10698,0.554,15
2495,17.27,14675,60,0.1727,366.85,4,1,34500,1,40878,2,24.52,37288,1,12,0,12253,0.894,21
2496,12.69,14400,60,0.1269,325.37,2,1,75000,1,40878,2,16.06,36069,1,6,0,28675,0.693,35
2497,11.71,28000,60,0.1171,618.75,2,2,75000,3,40878,2,6.16,36008,2,11,0,62427,0.206,29
2498,19.03,12000,60,0.1903,311.49,5,2,65000,2,40878,2,15.3,35827,1,9,0,11601,0.686,23
2499,7.9,15000,36,0.079,469.36,1,2,31000,3,40848,2,9.83,34182,0,9,0,10222,0.524,13
2500,21.67,15000,60,0.2167,411.48,6,3,33000,3,40878,2,14.36,36069,1,9,0,12964,0.971,20
2501,13.49,15850,60,0.1349,364.63,3,2,36000,1,40878,2,27.6,36892,3,10,0,18088,0.578,26
2502,13.49,12000,36,0.1349,407.17,3,2,46000,2,40848,2,16.28,35551,2,10,0,11743,0.827,27
2503,12.69,1800,36,0.1269,60.39,2,1,25000,2,40848,2,17.66,38078,0,2,0,673,0.961,5
2504,9.91,3200,60,0.0991,67.85,2,2,30000,2,40848,2,12.44,30225,0,7,0,2186,0.612,15
2505,16.77,17000,36,0.1677,604.16,4,1,90000,3,40848,2,15.41,37073,1,12,0,15341,0.816,39
2506,15.96,5500,36,0.1596,193.26,3,1,32000,3,40848,2,21.49,38626,1,10,0,9424,0.889,14
2507,13.49,10000,36,0.1349,339.31,3,1,42000,3,40848,2,8.06,37834,2,11,0,9010,0.472,32
2508,14.27,11600,60,0.1427,271.54,3,2,35000,1,40878,2,23.21,35004,0,10,0,5041,0.826,14
2509,14.27,16000,60,0.1427,374.54,3,1,62000,1,40878,2,29.36,34820,4,19,0,1675,0.022,49
2510,22.06,35000,60,0.2206,967.86,6,2,95300,1,40878,2,14.71,34335,0,10,0,27800,0.927,38
2511,15.96,11100,60,0.1596,269.7,3,3,26000,2,40878,2,20.49,35309,1,14,0,14704,0.774,21
2512,11.71,13000,36,0.1171,429.99,2,1,38400,2,40848,2,16.78,38047,0,13,0,11205,0.4,18
2513,14.27,12250,36,0.1427,420.29,3,2,45000,1,40848,2,22.8,37165,0,17,0,14161,0.848,26
2514,20.3,29100,60,0.203,775.84,5,1,72000,1,40878,2,20.23,35916,0,16,0,21842,0.888,32
2515,17.58,21600,60,0.1758,543.58,4,2,82000,1,40878,2,9.75,36739,0,9,0,11891,0.717,26
2516,15.96,10000,36,0.1596,351.38,3,1,61000,2,40848,2,5.57,38565,1,7,0,11844,0.754,14
2517,18.64,29100,60,0.1864,749.12,5,1,58000,1,40878,2,22.18,36892,1,7,0,24994,0.897,14
2518,14.27,2000,36,0.1427,68.62,3,1,65000,2,40848,2,8.58,38108,3,4,0,4312,0.77,13
2519,8.9,9500,36,0.089,301.66,1,1,20000,3,40848,2,14.34,32234,0,9,0,7554,0.787,11
2520,11.71,21000,36,0.1171,694.6,2,1,95000,1,40848,2,9.84,36069,0,13,0,19919,0.76,28
2521,13.49,11300,36,0.1349,383.42,3,1,35000,2,40848,2,21.05,35400,1,4,0,18255,0.89,20
2522,12.69,12000,36,0.1269,402.54,2,1,42500,2,40848,2,19.37,36404,1,10,0,13874,0.925,25
2523,19.03,15800,60,0.1903,410.13,5,2,75000,1,40878,2,20.1,32933,3,15,0,22045,0.832,32
2524,10.65,18000,36,0.1065,586.32,2,1,68000,1,40848,2,10.66,37196,0,11,0,16906,0.682,20
2525,8.9,6400,36,0.089,203.23,1,1,37000,3,40848,2,11.84,36923,1,6,0,6277,0.756,25
2526,7.51,6000,36,0.0751,186.67,1,1,30000,3,40848,2,17.56,32599,2,5,0,6859,0.73,22
2527,8.9,6000,36,0.089,190.52,1,1,55000,3,40848,2,14.71,37196,1,11,0,7792,0.599,27
2528,11.71,5000,36,0.1171,165.38,2,1,21600,3,40848,2,9.56,39326,0,6,0,5874,0.744,8
2529,19.91,26400,60,0.1991,698.12,5,2,103000,1,40878,2,13.41,34639,0,8,0,39789,0.522,33
2530,14.65,11300,36,0.1465,389.79,3,2,70000,2,40878,2,5.85,35855,1,4,0,11214,0.897,11
2531,14.27,14000,36,0.1427,480.33,3,2,86000,2,40848,2,8.86,35278,0,11,0,17395,0.628,22
2532,16.29,15000,36,0.1629,529.51,4,3,50000,3,40848,2,22.44,36800,1,5,0,13483,0.93,8
2533,13.49,23600,36,0.1349,800.76,3,1,102000,1,40848,2,14.19,35765,0,17,0,30703,0.839,29
2534,8.9,5100,36,0.089,161.95,1,2,36000,3,40848,2,21.57,36495,0,9,0,3035,0.562,17
2535,8.9,7500,36,0.089,238.15,1,2,75000,3,40848,2,7.49,35034,1,5,0,4743,0.847,17
2536,10.65,10000,36,0.1065,325.74,2,1,58000,3,40848,2,9.72,33909,0,7,0,10498,0.528,14
2537,19.42,6000,36,0.1942,221.22,5,1,36000,3,40848,2,15.57,39083,3,3,0,6243,0.975,6
2538,14.27,2000,36,0.1427,68.62,3,3,100000,1,40848,2,14.92,33420,0,9,0,27156,0.778,18
2539,7.51,6000,36,0.0751,186.67,1,2,45000,1,40848,2,27.73,31625,1,15,0,25952,0.402,33
2540,20.3,18000,60,0.203,479.9,5,1,55000,3,40878,2,12.87,38353,0,8,0,20273,0.834,19
2541,16.77,10000,36,0.1677,355.39,4,1,49000,3,40848,2,20.4,36647,2,11,0,14951,0.821,24
2542,21.67,24000,60,0.2167,658.36,6,1,85000,1,40878,2,19.93,35796,0,17,0,24242,0.703,42
2543,12.42,10000,36,0.1242,334.16,2,1,26000,3,40848,2,12.83,38231,0,8,0,9687,0.696,14
2544,16.77,10000,36,0.1677,355.39,4,1,40000,2,40848,2,21.63,37895,1,9,0,12943,0.988,31
2545,12.69,10175,36,0.1269,341.32,2,2,45136,2,40848,2,10.79,36951,1,12,0,17931,0.473,25
2546,19.03,17000,60,0.1903,441.28,5,1,78050,2,40878,2,16.84,35704,3,10,0,16504,0.892,42
2547,7.9,5600,36,0.079,175.23,1,2,32000,1,40848,2,23.85,35643,2,10,0,2599,0.263,24
2548,18.25,20000,60,0.1825,510.6,4,1,102000,1,40878,2,9.26,37073,0,10,0,12417,0.812,13
2549,11.71,10000,36,0.1171,330.76,2,1,50000,2,40848,2,10.99,38777,0,9,0,8615,0.492,16
2550,15.27,5600,36,0.1527,194.87,3,1,46000,1,40848,2,4.8,37591,1,9,0,3617,0.602,17
2551,10.65,2800,36,0.1065,91.21,2,2,136000,3,40848,2,10.83,33055,2,8,0,28614,0.773,33
2552,11.71,9600,36,0.1171,317.53,2,2,62100,1,40848,2,11,36130,0,9,0,3431,0.354,22
2553,6.62,24000,36,0.0662,736.89,1,2,88620,1,40848,2,4.06,35034,0,12,0,24914,0.322,25
2554,14.27,18400,60,0.1427,430.72,3,2,61938,3,40878,2,9.01,33512,1,5,0,6314,0.694,6
2555,6.62,9000,36,0.0662,276.34,1,2,98400,3,40848,2,12.93,33939,2,13,0,6978,0.767,45
2556,19.91,30750,60,0.1991,813.15,5,1,65000,1,40878,2,19.42,37408,0,7,0,20474,0.732,16
2557,12.42,6000,36,0.1242,200.5,2,1,30000,3,40848,2,21.64,37956,1,7,0,5837,0.695,8
2558,15.96,5000,36,0.1596,175.69,3,1,41000,3,40848,2,23.47,36069,1,17,0,12682,0.755,24
2559,20.3,33600,60,0.203,895.82,5,2,240000,2,40878,2,13.56,29495,0,12,0,17285,0.873,26
2560,10.65,10000,36,0.1065,325.74,2,2,48000,2,40848,2,9.47,34455,1,9,0,10092,0.696,12
2561,16.77,16800,60,0.1677,415.45,4,2,55000,3,40878,2,20.57,35765,1,10,0,12967,0.737,37
2562,14.65,16550,60,0.1465,390.69,3,2,52000,3,40878,2,9.88,34547,1,7,0,19378,0.846,14
2563,11.71,12000,60,0.1171,265.18,2,2,48000,2,40878,2,23.3,34243,0,8,0,15010,0.698,27
2564,14.65,22000,60,0.1465,519.35,3,2,85500,1,40878,2,27.9,32752,3,14,0,36833,0.6,34
2565,7.51,10800,36,0.0751,336,1,1,75000,3,40848,2,16.59,32264,2,9,0,19585,0.592,24
2566,10.65,7200,36,0.1065,234.53,2,1,50000,2,40848,2,24.55,36039,0,8,0,14330,0.819,15
2567,14.27,10625,36,0.1427,364.54,3,2,25000,2,40848,2,14.74,37803,1,7,0,15827,0.682,11
2568,15.96,5000,36,0.1596,175.69,3,1,35000,3,40848,2,2.43,38718,1,10,0,2313,0.188,19
2569,15.27,10000,36,0.1527,347.98,3,1,49639.62,2,40848,2,21.39,34455,1,22,0,13861,0.5,39
2570,13.49,5000,36,0.1349,169.66,3,1,40752,2,40848,2,23.5,39203,1,12,0,4475,0.4,13
2571,6.62,8400,36,0.0662,257.92,1,2,62000,3,40848,2,1.84,30590,0,16,0,2611,0.746,33
2572,18.64,25000,60,0.1864,643.58,5,1,50000,3,40878,2,5.81,36831,0,2,0,6054,0.961,7
2573,17.58,24000,60,0.1758,603.98,4,1,72000,3,40878,2,20.48,37895,0,9,0,17099,0.609,16
2574,7.9,4800,36,0.079,150.2,1,1,95000,3,40848,2,10.74,36312,3,10,0,17456,0.55,26
2575,14.65,14000,36,0.1465,482.92,3,2,78000,1,40848,2,25.97,34759,8,13,0,264,0.011,39
2576,13.49,7000,36,0.1349,237.52,3,2,125000,1,40848,2,23.6,30895,0,16,0,101287,0.851,39
2577,16.77,15000,36,0.1677,533.08,4,1,50000,1,40848,2,16.13,38384,1,7,0,6613,0.797,14
2578,12.42,13000,36,0.1242,434.4,2,1,38000,2,40848,2,7.77,38838,1,5,0,11285,0.68,8
2579,14.27,30000,36,0.1427,1029.27,3,2,125000,1,40878,2,13.93,36770,0,19,0,15908,0.47,47
2580,8.9,6400,36,0.089,203.23,1,1,32000,2,40848,2,9.26,36281,0,7,0,7023,0.695,12
2581,9.91,5650,36,0.0991,182.08,2,1,51000,1,40878,2,17.29,35247,0,11,0,10222,0.568,13
2582,7.51,7000,36,0.0751,217.78,1,1,60000,2,40848,2,25.56,36465,0,13,0,4202,0.194,23
2583,11.71,8500,36,0.1171,281.15,2,1,25000,3,40848,2,18.43,39022,0,6,0,12374,0.853,6
2584,15.96,28000,60,0.1596,680.32,3,2,60000,1,40878,2,8.32,35796,1,4,0,14537,0.898,11
2585,7.51,7000,36,0.0751,217.78,1,1,37740,3,40848,2,16.72,38261,0,10,0,5723,0.183,12
2586,20.89,30000,60,0.2089,809.75,6,2,96000,1,40878,2,14.6,31260,0,12,0,26422,0.666,37
2587,12.69,20000,36,0.1269,670.9,2,1,94500,1,40878,2,21.3,33848,0,17,0,26095,0.742,28
2588,14.27,6000,36,0.1427,205.86,3,1,32000,2,40848,2,21.94,37012,3,14,0,8361,0.667,34
2589,7.9,10000,36,0.079,312.91,1,2,72000,3,40848,2,15.12,36342,5,6,0,6134,0.383,46
2590,7.9,12000,36,0.079,375.49,1,1,100000,2,40848,2,18.2,35551,0,13,0,27844,0.755,25
2591,21.28,12500,60,0.2128,340.14,6,2,100000,3,40878,2,5.48,39417,1,5,0,2094,0.276,7
2592,10.65,15000,60,0.1065,323.53,2,2,64800,2,40878,2,26.61,29891,3,14,0,66461,0.005,32
2593,17.27,16450,60,0.1727,411.22,4,1,38000,1,40878,2,24.85,33786,1,13,0,22664,0.749,18
2594,15.27,2500,36,0.1527,87,3,1,39420,3,40848,2,21.61,36617,3,15,0,5575,0.587,27
2595,7.9,6200,36,0.079,194,1,3,15000,3,40848,2,7.6,39142,0,7,0,1670,0.124,10
2596,12.69,12000,36,0.1269,402.54,2,1,62000,1,40848,2,22.66,36982,3,11,0,15588,0.614,29
2597,14.27,10000,36,0.1427,343.09,3,1,45000,2,40848,2,4.93,38596,0,3,0,7166,0.824,4
2598,16.29,4800,36,0.1629,169.45,4,3,30000,1,40848,2,16.72,38930,0,9,0,6066,0.879,12
2599,12.69,17050,36,0.1269,571.94,2,2,60000,1,40848,2,20.84,36100,1,12,0,24451,0.745,46
2600,22.74,15000,60,0.2274,420.62,6,2,70000,1,40878,2,22.32,35400,0,12,0,22977,0.982,17
2601,14.27,12700,36,0.1427,435.73,3,1,23000,1,40848,2,10.07,38991,1,6,0,10181,0.617,15
2602,19.91,35000,60,0.1991,925.54,5,2,110000,1,40878,2,10.9,31778,0,7,0,17566,0.528,18
2603,20.3,12000,60,0.203,319.94,5,2,48000,3,40878,2,14.65,39234,2,5,0,8466,0.77,8
2604,19.91,15000,60,0.1991,396.66,5,1,48000,1,40878,2,20.82,37226,0,11,0,10589,0.815,23
2605,19.03,24000,60,0.1903,622.97,5,1,70000,1,40878,2,17.67,39022,1,6,0,20168,0.858,12
2606,19.42,35000,60,0.1942,916.03,5,2,185000,1,40878,2,16.72,30529,0,16,0,26640,0.896,37
2607,17.27,11200,36,0.1727,400.82,4,1,36840,2,40848,2,14.07,37865,0,2,0,7661,0.958,5
2608,11.71,7000,36,0.1171,231.54,2,1,50000,1,40848,2,24.24,35643,1,10,0,14450,0.932,32
2609,19.42,6200,60,0.1942,162.27,5,1,55000,3,40848,2,11.35,38108,0,10,0,9035,0.922,19
2610,15.96,20000,60,0.1596,485.94,3,2,60000,1,40878,2,23.54,34912,3,10,0,20062,0.735,22
2611,23.91,35000,60,0.2391,1005.06,6,1,81500,1,40878,2,21.92,33664,0,7,0,28427,0.982,31
2612,16.77,12000,36,0.1677,426.47,4,1,48000,1,40848,2,11.78,34029,3,11,0,8022,0.922,20
2613,20.3,8500,60,0.203,226.62,5,1,82000,1,40848,2,10.6,39295,0,6,0,8522,0.879,12
2614,6.62,12000,36,0.0662,368.45,1,1,45000,2,40848,2,9.89,36617,0,10,0,14924,0.609,31
2615,13.49,12000,60,0.1349,276.06,3,1,50000,1,40878,2,24.82,36130,0,14,0,20535,0.812,31
2616,17.27,20000,60,0.1727,499.96,4,1,56508,3,40878,2,23.08,37408,1,11,0,8831,0.609,21
2617,13.49,10400,36,0.1349,352.88,3,1,57460,1,40848,2,22.62,38078,2,9,0,13157,0.731,13
2618,12.69,5000,36,0.1269,167.73,2,1,60400,3,40848,2,12.87,33025,1,3,0,7525,0.666,15
2619,17.27,8400,36,0.1727,300.62,4,1,34000,1,40848,2,12.85,36647,0,8,0,9083,0.895,9
2620,21.67,24000,60,0.2167,658.36,6,2,98000,1,40878,2,18.02,33939,1,12,0,15893,0.888,24
2621,12.42,20000,36,0.1242,668.31,2,1,100000,3,40848,2,26.4,35309,0,10,0,17489,0.956,29
2622,19.91,12300,60,0.1991,325.26,5,2,41000,1,40878,2,24.91,35886,1,13,0,20499,0.904,25
2623,13.49,11000,36,0.1349,373.24,3,1,50000,1,40848,2,11.02,32782,0,6,0,5524,0.65,16
2624,19.03,18950,60,0.1903,491.89,5,2,49500,1,40878,2,13.99,35735,0,9,0,20166,0.974,20
2625,11.71,12000,36,0.1171,396.92,2,1,35000,2,40848,2,13.37,35156,0,5,0,11826,0.857,20
2626,11.71,20000,36,0.1171,661.52,2,3,50000,1,40848,2,15.98,34455,0,15,0,23622,0.553,26
2627,17.58,3650,60,0.1758,91.86,4,1,29000,3,40848,2,12.5,34304,2,12,0,7864,0.874,28
2628,14.27,12000,36,0.1427,411.71,3,1,159500,3,40848,2,13.71,32540,0,15,0,19682,0.833,39
2629,17.58,7200,36,0.1758,258.79,4,1,56000,2,40848,2,8.64,35004,2,11,0,10541,0.941,17
2630,7.9,33950,36,0.079,1062.31,1,2,91000,1,40848,2,24.71,31990,0,13,0,93812,0.596,29
2631,15.96,13000,60,0.1596,315.86,3,2,85000,3,40878,2,8.27,38139,1,15,0,15391,0.565,34
2632,16.77,12600,60,0.1677,311.59,4,1,41000,2,40878,2,20.22,37956,1,9,0,11807,0.787,11
2633,11.71,15000,36,0.1171,496.14,2,1,60000,3,40848,2,15.56,37681,0,17,0,10747,0.565,40
2634,12.69,4250,36,0.1269,142.57,2,1,50000,2,40848,2,9.26,39022,2,14,0,9436,0.572,16
2635,9.91,7000,36,0.0991,225.58,2,1,62000,2,40848,2,5.01,31382,0,7,0,3839,0.582,36
2636,15.96,1500,36,0.1596,52.71,3,2,97000,3,40848,2,19.63,33878,1,11,0,35131,0.857,27
2637,7.9,25000,36,0.079,782.26,1,2,200000,3,40848,2,0,32174,3,6,0,0,0,14
2638,20.3,15600,60,0.203,415.92,5,1,85000,3,40878,2,18.9,35612,0,9,0,15678,0.808,22
2639,18.64,21000,60,0.1864,540.61,5,1,110000,3,40878,2,13.57,35096,1,14,0,21357,0.923,36
2640,12.69,20000,60,0.1269,451.9,2,1,65918,3,40878,2,15.53,35186,1,5,0,11376,0.56,21
2641,13.49,20000,60,0.1349,460.1,3,2,55000,3,40878,2,20.62,37956,0,7,0,13788,0.524,10
2642,8.9,12000,36,0.089,381.04,1,1,42900,2,40848,2,16.03,36465,0,9,0,18433,0.768,30
2643,12.69,10000,36,0.1269,335.45,2,1,51000,2,40848,2,10.16,36831,0,8,0,15531,0.965,11
2644,19.03,5800,60,0.1903,150.56,5,2,51300,1,40848,2,17.44,36923,2,6,0,10734,0.942,33
2645,12.42,2400,36,0.1242,80.2,2,1,45000,2,40848,2,16.4,37653,2,20,0,5703,0.235,39
2646,14.65,28100,60,0.1465,663.35,3,1,60000,1,40878,2,24.16,35735,1,7,0,14692,0.628,23
2647,6.62,4500,36,0.0662,138.17,1,2,72000,2,40848,2,15.77,32143,0,7,0,19911,0.751,20
