id,Label,loan_amnt,,int_rate,installment,grade,home_ownership,annual_inc,verification_status,issue_d,loan_status,dti,earliest_cr_line,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc
17320,9.63,8400,36,0.0963,269.59,2,2,125000,1,40634,2,7.99,36039,3,11,3,9613,0.329,16
17321,14.91,25000,60,0.1491,593.57,4,1,59232,1,40634,2,19.17,35765,2,5,0,12084,0.828,16
17322,16.77,22250,60,0.1677,550.23,5,2,51690.48,1,40634,2,24.93,37956,0,9,0,18288,0.775,35
17323,20.48,25000,60,0.2048,669.05,6,1,55000,1,40634,2,17.54,36495,2,3,0,27970,0.951,8
17324,15.65,15000,60,0.1565,361.99,4,1,30000,2,40634,2,15.84,32356,2,7,0,12440,0.701,27
17325,15.65,3300,36,0.1565,115.45,4,1,33600,1,40634,2,22.96,38718,0,4,0,18113,0.854,12
17326,17.88,16000,60,0.1788,405.26,5,3,75500,1,40634,2,19.35,36130,3,9,1,8979,0.855,27
17327,10.74,3000,36,0.1074,97.85,2,1,35256,2,40634,2,20.83,37926,2,6,0,17928,0.954,19
17328,10.74,8000,36,0.1074,260.93,2,2,103000,3,40634,2,10.1,33359,0,7,1,6483,0.648,29
17329,11.11,12000,36,0.1111,393.5,2,2,62004,3,40634,2,16.14,36951,2,8,0,12175,0.801,25
17330,7.29,8900,36,0.0729,275.99,1,1,63000,2,40634,2,29.07,35735,0,9,0,21183,0.443,34
17331,11.11,15000,36,0.1111,491.87,2,2,90000,1,40634,2,17.91,31959,0,21,0,41263,0.434,30
17332,19.36,20000,60,0.1936,522.79,6,2,90000,1,40634,2,8.72,33239,1,4,0,4690,0.594,26
17333,10.74,5600,36,0.1074,182.65,2,2,90000,1,40634,2,11.56,35247,0,15,1,16280,0.798,25
17334,5.42,5000,36,0.0542,150.8,1,2,53000,3,40634,2,27.4,29129,0,13,0,2983,0.102,36
17335,14.91,8000,60,0.1491,189.95,4,1,73000,1,40634,2,7.15,39114,0,5,0,2321,0.104,13
17336,16.77,4000,36,0.1677,142.16,5,2,77705.4,3,40634,2,0.93,37530,0,2,0,1992,0.866,13
17337,10,8000,36,0.1,258.14,2,1,72000,2,40634,2,2.85,37681,2,8,0,5929,0.364,11
17338,17.51,5000,36,0.1751,179.54,5,1,27996,3,40634,2,2.96,39114,0,3,0,2757,0.951,3
17339,10,9750,36,0.1,314.61,2,2,46350,2,40634,2,19.01,37865,0,9,0,19857,0.647,16
17340,16.4,2400,60,0.164,58.88,5,1,14004,3,40634,2,6.86,39417,1,4,0,1555,0.707,4
17341,14.54,9750,36,0.1454,335.8,4,1,39000,2,40634,2,23.69,36465,2,19,0,18102,0.291,23
17342,12.68,11000,60,0.1268,248.49,3,3,40000,3,40634,2,11.85,32264,0,9,0,9317,0.354,21
17343,13.06,11000,36,0.1306,370.96,3,2,95000,1,40634,2,22.42,34943,1,9,0,34314,0.856,35
17344,10.37,10675,60,0.1037,228.77,2,2,85000,2,40634,2,19.93,35765,0,8,0,12504,0.435,27
17345,21.22,21000,60,0.2122,570.73,6,2,193000,1,40634,2,22.23,33848,1,12,0,28320,0.858,48
17346,14.91,15000,60,0.1491,356.15,4,2,100000,3,40634,2,16.15,35156,0,13,0,12120,0.564,40
17347,19.36,25000,60,0.1936,653.48,6,2,95000,1,40634,2,21.92,34820,0,10,0,48941,0.973,18
17348,5.79,12000,36,0.0579,363.93,1,1,49268.48,1,40634,2,7.5,36161,1,6,0,17674,0.361,27
17349,16.02,10800,60,0.1602,262.75,4,1,50000,1,40634,2,12.48,37196,1,7,0,0,0,13
17350,10,5000,36,0.1,161.34,2,1,63000,2,40634,2,17.41,34304,0,9,0,13366,0.471,18
17351,10.37,5600,36,0.1037,181.68,2,1,56056,1,40634,2,24.25,37500,0,12,0,8428,0.861,21
17352,17.14,35000,60,0.1714,872.48,5,2,93000,1,40634,2,16.14,34335,0,10,0,29657,0.701,31
17353,7.29,2400,60,0.0729,47.86,1,2,85000,2,40634,2,1.26,35125,0,13,0,4399,0.054,36
17354,10.74,5125,60,0.1074,110.77,2,1,18900,2,40634,2,25.9,33329,4,9,0,3207,0.439,21
17355,10.74,24500,60,0.1074,529.52,2,1,36000,1,40634,2,2.5,34121,1,6,0,2685,0.213,24
17356,9.63,6000,36,0.0963,192.57,2,1,23631,3,40634,2,1.27,38930,1,4,0,973,0.125,8
17357,14.91,10000,60,0.1491,237.43,4,3,28800,2,40634,2,16.21,35551,3,9,1,1410,0.153,21
17358,10,8000,36,0.1,258.14,2,1,60000,2,40634,2,16.4,38200,2,6,0,5587,0.527,8
17359,11.11,11500,36,0.1111,377.1,2,1,48000,1,40634,2,29.07,36434,2,3,0,1696,0.283,42
17360,12.68,21600,60,0.1268,487.94,3,2,48000,1,40634,2,0.55,36130,0,3,0,713,0.041,25
17361,12.68,9950,36,0.1268,333.73,3,1,25404,2,40634,2,17.15,34578,1,7,0,15789,0.598,15
17362,12.68,3500,60,0.1268,79.07,3,2,63996,3,40634,2,22.84,33635,0,7,0,21611,0.816,28
17363,12.68,15000,60,0.1268,338.85,3,1,100500,1,40634,2,9.29,34335,0,6,0,13537,0.648,10
17364,10.74,10000,36,0.1074,326.16,2,1,47508,2,40634,2,10.23,37926,0,7,0,12612,0.846,12
17365,11.11,5600,36,0.1111,183.63,2,1,25000,3,40634,2,13.15,39203,2,3,0,596,0.542,3
17366,7.66,12000,60,0.0766,241.37,1,3,50000,2,40634,2,14.16,37377,0,16,0,4228,0.157,17
17367,11.11,28100,60,0.1111,612.51,2,2,86000,1,40634,2,15.82,33451,3,19,0,6316,0.083,31
17368,20.11,20000,60,0.2011,531.11,6,1,60000,1,40634,2,2.96,37653,0,5,1,6217,0.654,12
17369,14.54,20000,36,0.1454,688.81,4,2,80000,2,40634,2,20.29,35643,3,21,1,19879,0.551,42
17370,11.11,20000,60,0.1111,435.95,2,1,51000,1,40634,2,26.26,35735,0,11,0,13070,0.482,27
17371,14.91,35000,60,0.1491,831,4,2,75000,3,40634,2,12.1,34304,5,17,0,2131,0.071,32
17372,11.11,16000,60,0.1111,348.76,2,2,45000,2,40634,2,22.43,36434,1,15,0,14658,0.291,35
17373,16.77,35000,60,0.1677,865.52,5,2,130490,1,40634,2,24.52,32143,2,11,0,64573,0.833,33
17374,16.02,17000,36,0.1602,597.84,4,2,100079,1,40634,2,18.62,34425,2,12,0,64448,0.88,19
17375,10.37,6250,60,0.1037,133.94,2,1,15360,1,40634,2,19.77,38718,0,5,0,580,0.037,5
17376,5.42,3000,36,0.0542,90.48,1,1,36000,2,40634,2,9.8,30256,0,11,0,140,0.002,36
17377,13.06,6000,36,0.1306,202.34,3,1,69996,3,40634,2,9.6,37377,0,8,0,4068,0.291,10
17378,13.43,24925,60,0.1343,572.63,3,1,50000,1,40634,2,26.21,32843,5,14,0,16872,0.303,43
17379,9.63,7200,60,0.0963,151.68,2,2,25000,2,40634,2,8.98,34700,0,7,0,8864,0.39,23
17380,11.11,12000,60,0.1111,261.57,2,1,62500,3,40634,2,9.62,38139,0,7,0,7868,0.403,22
17381,10.37,10000,60,0.1037,214.3,2,2,54000,2,40634,2,0.91,36342,0,4,0,1053,0.024,12
17382,16.77,18000,60,0.1677,445.13,5,1,75000,2,40634,2,19.55,37288,0,10,0,23386,0.921,15
17383,10.74,4800,36,0.1074,156.56,2,2,48000,2,40634,2,16.4,38749,1,7,0,3889,0.519,13
17384,15.28,8000,60,0.1528,191.5,4,1,52000,3,40634,2,18.62,37104,1,10,0,11672,0.357,17
17385,6.92,14000,36,0.0692,431.77,1,1,56004,3,40634,2,24.32,30072,0,12,0,15047,0.247,24
17386,10.37,20000,60,0.1037,428.6,2,1,57984,1,40634,2,11.82,38078,0,10,0,650,0.033,14
17387,10.37,6000,36,0.1037,194.65,2,1,85000,1,40634,2,6.58,37773,0,11,0,8179,0.553,18
17388,13.06,6000,60,0.1306,136.71,3,2,78000,2,40634,2,0.83,35674,1,6,0,2748,0.071,19
17389,7.29,1000,36,0.0729,31.01,1,1,48000,2,40634,2,10.22,32782,0,9,0,3610,0.271,33
17390,14.17,5000,36,0.1417,171.31,3,1,43200,2,40634,2,7.33,37316,3,7,0,6217,0.497,7
17391,13.06,9800,60,0.1306,223.29,3,2,50000,1,40634,2,9.55,35886,1,5,0,9009,0.585,12
17392,6.92,3600,36,0.0692,111.03,1,2,55000,2,40634,2,13.57,34547,2,12,0,9639,0.466,30
17393,5.79,12000,36,0.0579,363.93,1,2,78000,1,40634,2,1.43,36526,0,8,0,2,0,28
17394,13.8,1800,36,0.138,61.35,3,1,18000,2,40634,2,20.47,38961,1,8,0,3501,0.583,8
17395,6.92,7000,36,0.0692,215.89,1,2,84000,2,40634,2,16.61,37226,2,11,0,6107,0.157,16
17396,16.02,8600,36,0.1602,302.44,4,1,32000,3,40634,2,16.13,38473,1,9,0,8350,0.96,13
17397,12.68,7000,36,0.1268,234.79,3,1,42000,2,40634,2,21.8,32387,1,4,0,1876,0.244,11
17398,13.06,7000,36,0.1306,236.07,3,2,62400,3,40634,2,14.73,31809,1,13,0,24810,0.458,40
17399,13.06,2400,36,0.1306,80.94,3,1,18000,2,40634,2,9.13,38961,2,4,0,735,0.459,4
17400,5.79,9000,36,0.0579,272.95,1,2,45149,2,40634,2,14.43,30926,1,18,0,15982,0.121,54
17401,10,5000,36,0.1,161.34,2,2,50000,3,40634,2,1.49,36647,3,3,0,400,0.111,21
17402,10,12000,60,0.1,254.97,2,2,50000,3,40634,2,3.74,36434,0,9,0,8011,0.367,14
17403,14.91,4000,36,0.1491,138.49,4,2,33996,3,40634,2,16.17,39387,1,7,0,6924,0.659,11
17404,17.88,11200,60,0.1788,283.68,5,1,54000,3,40634,2,19.38,38961,0,5,0,10492,0.846,6
17405,12.68,15000,60,0.1268,338.85,3,1,36996,3,40634,2,7.56,37742,0,11,0,839,0.046,13
17406,16.77,25000,60,0.1677,618.23,5,1,70000,1,40634,2,22.15,27729,1,10,0,29151,0.436,31
17407,13.06,10000,36,0.1306,337.23,3,2,204000,1,40634,2,19.28,37408,0,17,0,43128,0.678,26
17408,16.02,8000,60,0.1602,194.63,4,1,57996,2,40634,2,18.33,38353,0,10,0,11161,0.922,10
17409,10.37,6850,36,0.1037,222.23,2,1,42000,3,40634,2,16.31,38292,0,14,0,3871,0.545,24
17410,10.37,27000,60,0.1037,578.6,2,2,77000,1,40634,2,16.99,32478,0,12,0,1653,0.028,50
17411,16.02,15000,60,0.1602,364.94,4,3,105000,3,40634,2,18.45,34731,1,20,0,19163,0.637,43
17412,18.25,5000,36,0.1825,181.39,6,1,50004,3,40634,2,2.95,39234,2,4,0,4121,0.958,5
17413,17.88,10000,60,0.1788,253.29,5,2,60000,1,40634,2,19.56,33178,2,15,0,15644,0.815,48
17414,13.8,20000,60,0.138,463.3,3,2,52960,3,40634,2,12.73,32782,1,17,0,11746,0.177,45
17415,12.68,22000,60,0.1268,496.98,3,2,162000,3,40634,2,6.73,35186,1,10,0,44622,0.413,29
17416,5.42,1000,36,0.0542,30.16,1,1,50400,2,40634,2,3.81,37895,1,6,0,1440,0.071,14
17417,10.37,15000,36,0.1037,486.62,2,2,172000,1,40634,2,4.76,32051,0,10,0,24591,0.757,35
17418,10.37,6800,60,0.1037,145.73,2,2,103000,1,40634,2,14.25,31321,0,4,0,49493,0.838,17
17419,7.66,8600,36,0.0766,268.15,1,1,40000,3,40634,2,27.81,35400,0,9,0,13608,0.709,13
17420,14.91,10600,36,0.1491,366.99,4,1,63700,2,40634,2,16.94,38139,1,10,0,10921,0.86,20
17421,11.11,3000,36,0.1111,98.38,2,1,43000,3,40634,2,1.81,37803,0,3,0,1820,0.704,4
17422,7.66,5000,36,0.0766,155.9,1,2,81510,3,40634,2,11.19,36923,0,14,0,13200,0.345,35
17423,5.79,2800,36,0.0579,84.92,1,1,50000,1,40634,2,19.81,35370,2,9,0,6370,0.184,28
17424,13.06,9600,36,0.1306,323.74,3,2,98700,2,40634,2,23.55,37196,0,15,0,24442,0.962,37
17425,14.54,4800,36,0.1454,165.32,4,1,33000,3,40634,2,17.27,34851,1,7,0,3029,0.777,8
17426,16.4,1200,60,0.164,29.44,5,1,32652,2,40634,2,12.27,38930,1,3,0,885,0.885,15
17427,13.06,15000,36,0.1306,505.85,3,1,39996,2,40634,2,12.36,37012,2,9,0,20682,0.629,17
17428,10.74,20000,36,0.1074,652.32,2,1,65000,1,40634,2,12.9,36251,1,12,0,8227,0.21,29
17429,15.28,7200,60,0.1528,172.35,4,3,50000,2,40634,2,21.89,36861,1,6,0,4446,0.946,25
17430,9.63,5200,36,0.0963,166.89,2,2,98000,2,40634,2,19.8,36739,1,8,0,20449,0.703,18
17431,14.91,15000,60,0.1491,356.15,4,2,40000,1,40634,2,9.45,30621,3,9,1,3600,0.187,18
17432,16.02,35000,60,0.1602,851.51,4,2,125000,1,40634,2,16.85,26238,0,15,0,50464,0.5,25
17433,10.74,15000,36,0.1074,489.24,2,1,52596,3,40634,2,14.37,34455,0,8,0,5687,0.72,39
17434,12.68,19600,60,0.1268,442.76,3,2,93996,3,40634,2,13.39,34790,0,5,0,18619,0.685,25
17435,10.74,2800,60,0.1074,60.52,2,2,61200,3,40634,2,20.2,34486,0,10,0,18965,0.729,20
17436,15.65,4000,36,0.1565,139.94,4,1,13200,3,40634,2,11.18,39326,2,2,0,1198,0.799,5
17437,11.11,20000,60,0.1111,435.95,2,1,65000,1,40634,2,1.2,38108,0,4,0,4109,0.118,4
17438,7.66,9400,60,0.0766,189.08,1,1,26000,3,40634,2,18.14,36312,0,9,0,5177,0.15,27
17439,7.29,4800,60,0.0729,95.71,1,2,30000,2,40634,2,21.48,37226,0,6,0,913,0.065,11
17440,17.88,14000,60,0.1788,354.6,5,2,50000,3,40634,2,13.68,37043,2,10,0,8675,0.567,14
17441,16.4,30000,60,0.164,735.94,5,2,172008,3,40634,2,9.57,35765,2,4,0,36216,0.0764,27
17442,10.37,11200,60,0.1037,240.02,2,2,42000,3,40634,2,15.63,35947,0,10,0,8267,0.59,20
17443,10.74,8000,60,0.1074,172.91,2,1,40000,3,40634,2,26.25,36434,0,4,0,9060,0.449,9
17444,5.42,4000,36,0.0542,120.64,1,1,93000,3,40634,2,9.82,34973,2,7,0,4521,0.07,16
17445,12.68,6000,36,0.1268,201.25,3,1,36000,3,40634,2,22.9,37073,0,8,0,5349,0.973,14
17446,16.4,20000,60,0.164,490.63,5,2,73350,1,40634,2,23.83,35612,1,12,0,5451,0.514,33
17447,14.91,5775,36,0.1491,199.94,4,1,36996,3,40634,2,14.14,37073,0,3,0,3365,0.206,3
17448,13.8,20000,36,0.138,681.62,3,1,120000,1,40634,2,7.78,35034,1,7,0,2920,0.584,25
17449,13.06,12000,60,0.1306,273.41,3,2,48000,2,40634,2,17.55,36923,1,10,0,8354,0.229,21
17450,7.29,14000,36,0.0729,434.14,1,3,39456,3,40634,2,24.88,36526,1,8,0,12173,0.397,24
17451,16.77,6000,60,0.1677,148.38,5,1,54000,1,40634,2,5.8,36678,3,11,0,5995,0.555,24
17452,5.42,4800,36,0.0542,144.77,1,1,96900,3,40634,2,9.55,35400,0,13,0,15201,0.249,20
17453,10.74,4800,60,0.1074,103.75,2,1,125000,3,40634,2,6.77,34700,2,15,0,63104,0.335,37
17454,13.43,10000,60,0.1343,229.74,3,3,36000,3,40634,2,11.97,37742,4,9,0,1773,0.177,20
17455,11.11,9000,36,0.1111,295.12,2,2,110000,1,40634,2,0.57,38534,3,2,0,2031,0.207,3
17456,7.29,8000,36,0.0729,248.08,1,1,24000,3,40634,2,6.65,38231,0,3,0,538,0.102,11
17457,7.66,20000,36,0.0766,623.6,1,1,58800,1,40634,2,11.39,36312,0,9,0,1054,0.019,26
17458,7.29,10000,36,0.0729,310.1,1,1,50000,2,40634,2,5.66,37165,0,12,0,8613,0.296,20
17459,7.29,5000,36,0.0729,155.05,1,1,38000,3,40634,2,12.98,38169,0,9,0,5147,0.448,16
17460,14.91,25000,60,0.1491,593.57,4,2,65000,1,40634,2,1.95,34335,2,24,0,5209,0.116,42
17461,13.8,35000,60,0.138,810.77,3,2,183456,3,40634,2,6.89,34731,5,17,0,1955,0.021,48
17462,15.65,19500,60,0.1565,470.59,4,1,50000,1,40634,2,19.39,35186,0,10,0,4238,0.325,16
17463,7.66,11900,36,0.0766,371.04,1,1,35000,1,40634,2,19.23,37012,0,6,0,11335,0.392,26
17464,9.63,16000,60,0.0963,337.05,2,3,60000,2,40634,2,16.58,34335,0,6,0,2300,0.261,9
17465,15.28,5000,36,0.1528,174.02,4,2,104606,3,40634,2,14.19,34881,1,12,0,16692,0.978,40
17466,15.28,29000,60,0.1528,694.18,4,3,281988,3,40634,2,11.88,35065,0,14,0,91476,0.788,41
17467,11.11,15000,36,0.1111,491.87,2,1,50000,1,40634,2,20.45,38687,0,4,0,3518,0.265,13
17468,7.29,1500,36,0.0729,46.52,1,1,9600,3,40634,2,18.75,34881,0,2,0,748,0.042,4
17469,10.37,4800,60,0.1037,102.87,2,1,24100,3,40634,2,0.25,34121,0,3,0,183,0.366,4
17470,15.28,10000,36,0.1528,348.03,4,2,95004,3,40603,2,5.43,37288,0,9,0,19682,0.9,16
17471,11.11,35000,36,0.1111,1147.68,2,2,450000,1,40634,2,11.35,31747,0,10,0,21448,0.268,45
17472,10,7000,36,0.1,225.88,2,1,28500,1,40634,2,1.68,38869,0,3,0,922,0.21,6
17473,10,10800,36,0.1,348.49,2,2,65000,3,40634,2,15.12,37834,1,12,0,13601,0.372,21
17474,16.02,7100,60,0.1602,172.74,4,2,40000,1,40634,2,18.48,37895,2,6,0,6013,0.91,17
17475,13.43,9000,36,0.1343,305.12,3,3,81000,1,40603,2,19.45,36951,1,7,0,26588,0.935,41
17476,12.68,1500,36,0.1268,50.32,3,2,80000,2,40603,2,8.56,34151,1,9,0,770,0.35,35
17477,9.63,2500,36,0.0963,80.24,2,3,20004,3,40603,2,9.96,38777,0,10,0,7344,0.453,21
17478,12.68,12500,60,0.1268,282.37,3,3,30000,3,40634,2,3.8,35431,0,2,0,0,0,14
17479,10.74,10500,36,0.1074,342.47,2,1,36000,3,40634,2,6.7,35855,0,6,0,6283,0.698,11
17480,14.54,10000,36,0.1454,344.41,4,1,30000,1,40634,2,7.68,38626,2,9,0,3939,0.615,13
17481,14.17,10000,60,0.1417,233.57,3,1,35496,3,40634,2,18.46,36647,1,8,0,8809,0.839,27
17482,13.43,6500,36,0.1343,220.36,3,3,35000,3,40603,2,10.59,35186,2,15,0,7768,0.58,24
17483,10,12000,60,0.1,254.97,2,1,36996,2,40634,2,18.81,36251,0,9,0,9266,0.309,12
17484,10.37,2150,36,0.1037,69.75,2,1,20000,3,40603,2,18.36,38961,0,12,0,2987,0.695,17
17485,14.17,2800,36,0.1417,95.93,3,1,50000,2,40603,2,13.97,30042,2,13,0,11805,0.686,28
17486,11.11,30000,36,0.1111,983.73,2,2,110000,1,40634,2,21.35,34790,0,11,0,58780,0.595,32
17487,20.11,20000,60,0.2011,531.11,6,2,69500,1,40634,2,21.19,31959,2,11,0,12727,0.67,28
17488,7.66,11000,36,0.0766,342.98,1,1,33000,2,40634,2,19.13,36008,2,8,0,10353,0.545,15
17489,6.92,15000,36,0.0692,462.61,1,2,114996,2,40634,2,7.41,29068,2,11,0,15792,0.162,24
17490,17.51,16000,60,0.1751,402.05,5,1,55000,1,40634,2,18.63,37073,1,8,0,18375,0.75,16
17491,14.17,3600,36,0.1417,123.34,3,1,30000,1,40634,2,0.68,38749,2,4,0,278,0.056,9
17492,14.17,7000,60,0.1417,163.5,3,1,54600,3,40634,2,7.08,38626,1,8,0,5236,0.344,14
17493,15.28,10000,60,0.1528,239.38,4,2,60000,1,40603,2,8.38,34759,1,6,1,1584,0.152,19
17494,12.68,6000,60,0.1268,135.54,3,2,43000,2,40634,2,12.64,33178,0,25,0,29989,0.231,41
17495,7.66,10000,36,0.0766,311.8,1,2,100000,3,40634,2,14.51,35004,2,13,0,23477,0.537,38
17496,16.02,6000,36,0.1602,211.01,4,1,75000,3,40634,2,13.87,36434,1,9,0,26051,0.958,15
17497,9.63,5000,36,0.0963,160.47,2,1,31100,3,40603,2,24.15,38808,0,13,0,6039,0.362,19
17498,12.68,35000,60,0.1268,790.64,3,2,85000,1,40634,2,23.99,30042,1,19,0,30725,0.245,62
17499,9.63,5600,36,0.0963,179.73,2,1,54000,1,40603,2,6.84,35521,0,9,0,2776,0.33,21
17500,17.14,8000,60,0.1714,199.43,5,1,40300,3,40603,2,16.94,37895,1,6,1,5667,0.561,14
17501,7.29,5000,36,0.0729,155.05,1,1,41500,3,40634,2,7.08,37530,0,11,0,5349,0.608,22
17502,18.62,25000,60,0.1862,643.3,6,2,60000,3,40634,2,14.68,33573,3,10,0,13070,0.519,33
17503,5.79,6800,36,0.0579,206.23,1,2,112200,1,40634,2,0.71,37012,0,5,0,1139,0.125,8
17504,12.68,6000,60,0.1268,135.54,3,2,50000,3,40634,2,10.92,38139,0,8,0,10063,0.553,14
17505,15.28,15000,60,0.1528,359.06,4,1,30000,1,40634,2,6.96,38078,0,3,0,118,0.541,13
17506,11.11,7000,36,0.1111,229.54,2,2,60000,3,40603,2,2.6,36617,0,9,0,2145,0.322,24
17507,14.91,8000,60,0.1491,189.95,4,2,38176,3,40634,2,22.25,34881,2,13,0,13869,0.357,48
17508,6.92,14000,36,0.0692,431.77,1,1,42000,1,40634,2,23.23,38108,0,12,0,2368,0.076,15
17509,5.79,8200,36,0.0579,248.69,1,2,150000,3,40634,2,12.71,34851,1,18,0,93332,0.187,39
17510,7.66,7000,36,0.0766,218.26,1,1,50000,3,40634,2,0.34,38869,1,6,0,4,0,10
17511,14.91,10000,60,0.1491,237.43,4,1,41056,1,40603,2,13.71,38961,2,9,0,3690,0.405,9
17512,13.8,2000,36,0.138,68.17,3,1,39500,3,40634,2,14.04,35827,2,13,1,20750,0.943,19
17513,5.79,6000,36,0.0579,181.97,1,1,51000,2,40634,2,4.26,29252,0,7,0,17464,0.541,14
17514,10.37,13250,36,0.1037,429.85,2,2,65496,3,40634,2,22.06,37591,4,17,0,1692,0.028,46
17515,10.37,3075,36,0.1037,99.76,2,1,12000,2,40603,2,17.7,38869,0,7,0,1311,0.291,9
17516,10,5000,36,0.1,161.34,2,2,53004,1,40634,2,18.77,38384,0,12,0,32507,0.721,22
17517,13.43,15000,60,0.1343,344.61,3,1,62500,2,40634,2,13.73,32021,1,14,0,4263,0.048,49
17518,6.92,10000,36,0.0692,308.41,1,2,185000,3,40634,2,1.26,34516,1,20,0,5013,0.041,42
17519,10.37,6000,36,0.1037,194.65,2,1,30000,2,40634,2,23.8,37257,1,17,0,15427,0.343,33
17520,7.66,8000,36,0.0766,249.44,1,3,40000,1,40634,2,13.53,30560,0,3,0,4194,0.699,11
17521,11.11,34000,60,0.1111,741.11,2,2,191000,1,40634,2,12.14,29677,0,13,0,35214,0.684,36
17522,10.37,18000,60,0.1037,385.74,2,2,39000,3,40634,2,26.62,33573,0,16,0,16056,0.22,32
17523,10.74,10000,60,0.1074,216.13,2,3,78000,2,40634,2,9.49,35370,0,9,0,5214,0.401,32
17524,14.54,5400,36,0.1454,185.98,4,1,63000,3,40603,2,19.28,38777,1,14,0,21702,0.865,30
17525,14.91,10500,60,0.1491,249.3,4,2,104000,3,40634,2,11.95,28034,2,5,0,2712,0.739,18
17526,11.11,4500,36,0.1111,147.56,2,1,37000,3,40603,2,13.62,39295,0,6,0,2746,0.785,6
17527,6.92,2800,36,0.0692,86.36,1,1,44000,2,40634,2,15.49,28246,0,10,0,2970,0.252,16
17528,12.68,10000,36,0.1268,335.41,3,1,30000,2,40603,2,13.96,38657,1,6,0,10481,0.635,8
17529,6.92,5500,36,0.0692,169.63,1,1,38400,2,40634,2,23.16,36281,0,5,0,8206,0.164,11
17530,13.06,3000,36,0.1306,101.17,3,1,19000,3,40603,2,3.54,39022,0,3,0,909,0.649,3
17531,12.68,15600,60,0.1268,352.4,3,2,120000,1,40634,2,16.88,35490,0,19,0,16712,0.464,39
17532,9.63,7000,36,0.0963,224.66,2,1,50000,2,40603,2,21.96,33909,1,11,0,9216,0.297,13
17533,7.66,6000,36,0.0766,187.08,1,2,31000,3,40634,2,8.9,36861,3,15,0,7958,0.157,23
17534,5.79,3500,36,0.0579,106.15,1,2,140000,3,40634,2,6.15,34547,0,15,0,11366,0.323,33
17535,10.37,24575,60,0.1037,526.64,2,2,75600,1,40634,2,23.68,35370,0,8,0,60223,0.261,32
17536,5.79,2000,36,0.0579,60.66,1,1,14400,3,40634,2,6.83,34335,1,8,0,4782,0.097,12
17537,7.29,5600,60,0.0729,111.66,1,2,54000,3,40603,2,13.53,35065,0,7,0,2764,0.095,19
17538,10.37,16000,60,0.1037,342.88,2,2,204000,3,40634,2,4.13,25355,2,10,0,22731,0.237,37
17539,13.06,14000,60,0.1306,318.98,3,1,61000,2,40603,2,16.54,30103,0,15,0,16734,0.415,33
17540,13.06,2000,60,0.1306,45.57,3,2,69600,1,40634,2,13.84,33208,0,7,0,3167,0.598,40
17541,14.17,4200,36,0.1417,143.9,3,2,72061,3,40603,2,22.71,27607,1,15,0,27976,0.781,39
17542,14.91,15000,60,0.1491,356.15,4,2,87000,3,40603,2,12.66,34881,2,7,0,27837,0.95,24
17543,12.68,18000,60,0.1268,406.62,3,1,78000,3,40603,2,20.2,35462,0,6,0,48828,0.93,11
17544,16.02,9000,60,0.1602,218.96,4,1,75000,3,40634,2,16.11,36951,0,11,0,11109,0.855,14
17545,13.8,16000,60,0.138,370.64,3,2,165000,3,40634,2,9.07,35551,1,10,0,81383,0.423,27
17546,10.37,18725,60,0.1037,401.27,2,1,32000,3,40634,2,27.64,31959,2,16,0,6345,0.132,27
17547,17.14,15000,60,0.1714,373.92,5,2,124800,1,40603,2,15.96,35004,2,10,0,55293,0.835,23
17548,13.06,8000,60,0.1306,182.28,3,1,84000,1,40603,2,24.46,38200,0,10,0,4343,0.661,19
17549,13.43,16000,60,0.1343,367.59,3,1,68000,3,40603,2,8.06,36951,1,20,0,5871,0.303,49
17550,7.66,4200,36,0.0766,130.96,1,2,66500,3,40634,2,21.15,35827,2,11,0,49518,0.249,17
17551,10,8800,36,0.1,283.96,2,1,28114,1,40603,2,11.78,35370,3,7,0,10168,0.385,16
17552,13.43,3000,36,0.1343,101.71,3,1,14400,3,40603,2,7.92,39234,1,5,0,2358,0.547,5
17553,17.14,8000,60,0.1714,199.43,5,1,43000,3,40603,2,23.5,36831,0,13,0,13427,0.648,29
17554,14.91,28000,60,0.1491,664.8,4,1,67100,1,40603,2,17.56,34366,1,6,0,33683,0.706,19
17555,13.8,16000,36,0.138,545.29,3,2,80000,1,40603,2,5.47,37135,3,5,0,200,0.017,20
17556,11.11,30000,60,0.1111,653.92,2,2,240000,1,40634,2,10.49,31503,0,10,0,52435,0.632,24
17557,13.8,4500,36,0.138,153.37,3,3,48000,3,40634,2,12.93,34973,2,6,0,11092,0.414,20
17558,14.91,10175,60,0.1491,241.59,4,2,35500,3,40603,2,17.98,33543,2,6,0,7222,0.481,31
17559,14.91,14000,60,0.1491,332.4,4,2,48000,2,40634,2,4.35,38200,2,5,0,6294,0.411,12
17560,11.11,12000,36,0.1111,393.5,2,1,95500,3,40634,2,10.15,35947,2,7,0,7255,0.654,21
17561,5.42,2000,36,0.0542,60.32,1,1,37000,3,40603,2,17.81,37681,0,6,0,1271,0.1,6
17562,18.62,6200,60,0.1862,159.54,6,3,69996,1,40634,2,16.89,35431,0,16,0,7835,0.502,36
17563,17.51,16000,60,0.1751,402.05,5,2,145000,3,40634,2,9.49,37165,1,14,0,4938,0.581,32
17564,7.29,24000,36,0.0729,744.24,1,1,60000,1,40634,2,16.66,34274,0,5,0,8349,0.39,16
