Id,Probability
3220,0.051809452
3221,0.004829778
3222,0.223895259
3223,0.015143593
3224,0.468814395
3225,0.153383158
3226,0.050757782
3227,0.210679762
3228,0.683036699
3229,0.629952662
3230,0.099145391
3231,0.497024123
3232,0.275067339
3233,0.325596864
3234,0.303132431
3235,0.000000000
3236,0.115699960
3237,0.000325525
3238,0.009885366
3239,0.391925696
3240,0.020699012
3241,0.053712088
3242,0.063908201
3243,0.000000000
3244,0.015077641
3245,0.684981480
3246,0.075715438
3247,0.019086211
3248,0.127936946
3249,0.581578926
3250,0.687555552
3251,0.002934875
3252,0.043990993
3253,0.043053500
3254,0.004109722
3255,0.229599795
3256,0.000000000
3257,0.016311628
3258,0.006003581
3259,0.358596836
3260,0.004407157
3261,0.125979685
3262,0.029173650
3263,0.106900689
3264,0.026111099
3265,0.000325525
3266,0.000325525
3267,0.057078190
3268,0.036792434
3269,0.012108837
3270,0.092775421
3271,0.152853655
3272,0.143177491
3273,0.004336364
3274,0.017983020
3275,0.102127730
3276,0.000000000
3277,0.015837005
3278,0.936680488
3279,0.629584246
3280,0.763277023
3281,0.000000000
3282,0.006902010
3283,0.000325525
3284,0.285345167
3285,0.015158196
3286,0.081377117
3287,0.021172415
3288,0.061276257
3289,0.831006378
3290,0.038483836
3291,0.015598674
3292,0.084164064
3293,0.190861623
3294,0.712640556
3295,0.862210964
3296,0.122842023
3297,0.807228482
3298,0.621349187
3299,0.000000000
3300,0.000000000
3301,0.002840793
3302,0.000000000
3303,0.615402702
3304,0.019465407
3305,0.035829060
3306,0.092435379
3307,0.015174807
3308,0.004482541
3309,0.067167551
3310,0.210512086
3311,0.272045117
3312,0.000000000
3313,0.081948437
3314,0.100936016
3315,0.531914544
3316,0.000000000
3317,0.000000000
3318,0.103790946
3319,0.467344083
3320,0.137572885
3321,0.036445888
3322,0.753798845
3323,0.063750616
3324,0.068872784
3325,0.042587834
3326,0.303641840
3327,0.050896882
3328,0.006944089
3329,0.105194997
3330,0.114234699
3331,0.821518857
3332,0.068839522
3333,0.031500801
3334,0.108754761
3335,0.256049741
3336,0.000000000
3337,0.007768948
3338,0.019774726
3339,0.091477567
3340,0.038768919
3341,0.426821649
3342,0.032093140
3343,0.096820837
3344,0.133324732
3345,0.023748983
3346,0.878050587
3347,0.291573436
3348,0.000000000
3349,0.022355490
3350,0.091946547
3351,0.635609317
3352,0.081506703
3353,0.341377711
3354,0.000325525
3355,0.152909411
3356,0.484066144
3357,0.893540784
3358,0.931277870
3359,0.008756331
3360,0.159532954
3361,0.017323835
3362,0.720750236
3363,0.701994384
3364,0.409589493
3365,0.096761861
3366,0.006151473
3367,0.006430362
3368,0.245816404
3369,0.060831875
3370,0.333445299
3371,0.002320726
3372,0.177687455
3373,0.016294156
3374,0.005594330
3375,0.648472710
3376,0.201455924
3377,0.000325525
3378,0.019397178
3379,0.004343685
3380,0.272697908
3381,0.039554815
3382,0.806409597
3383,0.000000000
3384,0.164841657
3385,0.000325525
3386,0.000000000
3387,0.414971553
3388,0.916253256
3389,0.074703293
3390,0.090608454
3391,0.390239051
3392,0.084513599
3393,0.422747115
3394,0.186112360
3395,0.719897444
3396,0.018323952
3397,0.132230376
3398,0.012066739
3399,0.033427961
3400,0.108326362
3401,0.000325525
3402,0.088907689
3403,0.003330773
3404,0.000000000
3405,0.547474506
3406,0.144793103
3407,0.010549488
3408,0.889371681
3409,0.007691203
3410,0.731311195
3411,0.059274961
3412,0.000325525
3413,0.297454813
3414,0.000000000
3415,0.004353588
3416,0.860601642
3417,0.053579220
3418,0.060279461
3419,0.082191593
3420,0.006548332
3421,0.097691113
3422,0.000000000
3423,0.778832677
3424,0.086478163
3425,0.246642248
3426,0.000000000
3427,0.020441189
3428,0.080777447
3429,0.000000000
3430,0.002648954
3431,0.006235978
3432,0.279034760
3433,0.572714376
3434,0.012484420
3435,0.000000000
3436,0.006839011
3437,0.002833182
3438,0.005091353
3439,0.001734865
3440,0.132889884
3441,0.189766661
3442,0.112422958
3443,0.002608819
3444,0.000000000
3445,0.167958115
3446,0.563844633
3447,0.000000000
3448,0.320736295
3449,0.021208276
3450,0.012945152
3451,0.048219254
3452,0.005194725
3453,0.882311613
3454,0.487926661
3455,0.079252391
3456,0.064328626
3457,0.156604233
3458,0.286759151
3459,0.083065529
3460,0.016884084
3461,0.253488149
3462,0.014191705
3463,0.041696585
3464,0.030468801
3465,0.915001483
3466,0.000000000
3467,0.646461073
3468,0.012643412
3469,0.196185118
3470,0.006726557
3471,0.086008802
3472,0.742941279
3473,0.014815730
3474,0.096013388
3475,0.000000000
3476,0.166070478
3477,0.781618664
3478,0.034188281
3479,0.094057394
3480,0.095443334
3481,0.111026677
3482,0.040513269
3483,0.002648954
3484,0.021638634
3485,0.542590620
3486,0.000000000
3487,0.881660592
3488,0.536386457
3489,0.059268258
3490,0.000325525
3491,0.000000000
3492,0.000000000
3493,0.256000789
3494,0.000000000
3495,0.259687628
3496,0.688560192
3497,0.225409870
3498,0.006510656
3499,0.000000000
3500,0.560228516
3501,0.130990042
3502,0.000000000
3503,0.040465949
3504,0.612325869
3505,0.008161395
3506,0.000325525
3507,0.018733855
3508,0.852233307
3509,0.004617042
3510,0.002860440
3511,0.214114841
3512,0.804312259
3513,0.028477284
3514,0.018101143
3515,0.031333175
3516,0.147962008
3517,0.131568624
3518,0.004103295
3519,0.002752750
3520,0.038587716
3521,0.233409511
3522,0.000325525
3523,0.041106403
3524,0.221455812
3525,0.000325525
3526,0.009933369
3527,0.388930493
3528,0.007262148
3529,0.033651092
3530,0.149735695
3531,0.000000000
3532,0.182471137
3533,0.141494547
3534,0.348162706
3535,0.124104235
3536,0.203310898
3537,0.137192072
3538,0.036711879
3539,0.846570113
3540,0.009814252
3541,0.178088583
3542,0.033005343
3543,0.470216164
3544,0.067145924
3545,0.000325525
3546,0.000000000
3547,0.012364474
3548,0.041246577
3549,0.025190299
3550,0.042136573
3551,0.316807788
3552,0.377097919
3553,0.492022827
3554,0.000000000
3555,0.356767871
3556,0.088231017
3557,0.023982924
3558,0.000000000
3559,0.140989304
3560,0.009172715
3561,0.000000000
3562,0.538096913
3563,0.019536657
3564,0.070173623
3565,0.177250818
3566,0.052620971
3567,0.000000000
3568,0.004630237
3569,0.000000000
3570,0.282725142
3571,0.161627530
3572,0.260699378
3573,0.578840273
3574,0.139159165
3575,0.000000000
3576,0.004617042
3577,0.202742481
3578,0.000325525
3579,0.073053492
3580,0.010429154
3581,0.069621534
3582,0.002671877
3583,0.002509327
3584,0.376148653
3585,0.082097472
3586,0.842282628
3587,0.439799089
3588,0.043095603
3589,0.349323875
3590,0.300492508
3591,0.293537558
3592,0.006422795
3593,0.135231655
3594,0.001728886
3595,0.082151233
3596,0.921138004
3597,0.067057676
3598,0.003956094
3599,0.176233944
3600,0.809426948
3601,0.801168824
3602,0.014534838
3603,0.016683399
3604,0.247545833
3605,0.000000000
3606,0.006422795
3607,0.000000000
3608,0.176616278
3609,0.315433076
3610,0.155199466
3611,0.081235302
3612,0.157624777
3613,0.000000000
3614,0.000000000
3615,0.089879771
3616,0.699326500
3617,0.888503865
3618,0.150830193
3619,0.301320270
3620,0.022772570
3621,0.080752562
3622,0.000000000
3623,0.001734865
3624,0.000000000
3625,0.151470627
3626,0.058179903
3627,0.216789099
3628,0.041494238
3629,0.134971149
3630,0.038484065
3631,0.060826919
3632,0.249854082
3633,0.092478987
3634,0.000000000
3635,0.030636992
3636,0.030028719
3637,0.366843767
3638,0.308670485
3639,0.721951919
3640,0.002262498
3641,0.617253583
3642,0.172565152
3643,0.156149372
3644,0.004061912
3645,0.154605515
3646,0.019435968
3647,0.648060995
3648,0.344137522
3649,0.169267873
3650,0.558447010
3651,0.000000000
3652,0.015207844
3653,0.010187141
3654,0.691085018
3655,0.000000000
3656,0.226320657
3657,0.173192780
3658,0.002909060
3659,0.000000000
3660,0.112813859
3661,0.000000000
3662,0.013528906
3663,0.048578446
3664,0.027365523
3665,0.131716084
3666,0.059069622
3667,0.027059850
3668,0.011095751
3669,0.000000000
3670,0.771050829
3671,0.257979925
3672,0.000000000
3673,0.048146928
3674,0.000000000
3675,0.587726504
3676,0.000000000
3677,0.165926233
3678,0.621745535
3679,0.070102650
3680,0.010493859
3681,0.205028472
3682,0.248195262
3683,0.004602865
3684,0.000000000
3685,0.204674621
3686,0.669980541
3687,0.044863297
3688,0.098922563
3689,0.008621110
3690,0.758864065
3691,0.072101725
3692,0.095428272
3693,0.056933526
3694,0.429130512
3695,0.022791438
3696,0.193459039
3697,0.000000000
3698,0.017779321
3699,0.047220538
3700,0.346573243
3701,0.794478809
3702,0.212479186
3703,0.000000000
3704,0.049445680
3705,0.079274138
3706,0.000325525
3707,0.013546450
3708,0.109674932
3709,0.000325525
3710,0.585774492
3711,0.366931891
3712,0.139075512
3713,0.007646347
3714,0.294240912
3715,0.229188745
3716,0.000000000
3717,0.125416322
3718,0.042922067
3719,0.803821892
3720,0.104391605
3721,0.646839703
3722,0.054075905
3723,0.105083955
3724,0.649785238
3725,0.767024146
3726,0.334711339
3727,0.233162092
3728,0.000000000
3729,0.460685418
3730,0.239420189
3731,0.087473049
3732,0.015202145
3733,0.285561347
3734,0.009673375
3735,0.092253280
3736,0.080155438
3737,0.064188390
3738,0.000000000
3739,0.000000000
3740,0.001734865
3741,0.076260735
3742,0.127991242
3743,0.006809376
3744,0.002509327
3745,0.013374055
3746,0.030809282
3747,0.015748335
3748,0.038060569
3749,0.056083986
3750,0.007971325
3751,0.000325525
3752,0.346721240
3753,0.088890549
3754,0.046907798
3755,0.172915690
3756,0.082911460
3757,0.011598462
3758,0.320738048
3759,0.069021653
3760,0.012726331
3761,0.002818249
3762,0.008736584
3763,0.000000000
3764,0.292549393
3765,0.107782166
3766,0.000000000
3767,0.020493979
3768,0.027884398
3769,0.195761441
3770,0.052504864
3771,0.016929099
3772,0.109890452
3773,0.085383638
3774,0.184226022
3775,0.005616594
3776,0.196743984
3777,0.014048555
3778,0.050572879
3779,0.004336364
3780,0.364317624
3781,0.024201381
3782,0.012626157
3783,0.024568760
3784,0.209251154
3785,0.235255171
3786,0.137763027
3787,0.269892752
3788,0.435984188
3789,0.164933043
3790,0.011425507
3791,0.151811887
3792,0.700880591
3793,0.153213663
3794,0.000000000
3795,0.058189934
3796,0.072520686
3797,0.356141532
3798,0.206844842
3799,0.230691710
3800,0.044224687
3801,0.223832819
3802,0.274988090
3803,0.048693558
3804,0.094750611
3805,0.028500026
3806,0.099361878
3807,0.136772248
3808,0.212398870
3809,0.037361114
3810,0.020443351
3811,0.010783950
3812,0.360927321
3813,0.139454785
3814,0.159984829
3815,0.224492082
3816,0.000000000
3817,0.170146078
3818,0.478811813
3819,0.227191310
3820,0.000000000
3821,0.086391250
3822,0.009916195
3823,0.004829778
3824,0.101906617
3825,0.092446858
3826,0.006504538
3827,0.290555653
3828,0.000325525
3829,0.010678576
3830,0.193460552
3831,0.000000000
3832,0.328654446
3833,0.468812761
3834,0.006941571
3835,0.002934875
3836,0.068003278
3837,0.417888175
3838,0.256505187
3839,0.004617042
3840,0.052209498
3841,0.032773846
3842,0.240055461
3843,0.058785426
3844,0.042702514
3845,0.000325525
3846,0.261942601
3847,0.005715153
3848,0.049208988
3849,0.006430362
3850,0.065764793
3851,0.581885662
3852,0.253977479
3853,0.032946857
3854,0.255701326
3855,0.005697802
3856,0.452899477
3857,0.068761516
3858,0.134956418
3859,0.015817011
3860,0.118882671
3861,0.400508718
3862,0.040048896
3863,0.006726557
3864,0.769732307
3865,0.000000000
3866,0.473019442
3867,0.898427371
3868,0.015414492
3869,0.057285896
3870,0.057649187
3871,0.590772094
3872,0.000000000
3873,0.231476525
3874,0.075053807
3875,0.009970077
3876,0.709430100
3877,0.139438102
3878,0.045096617
3879,0.183080676
3880,0.027855161
3881,0.023070359
3882,0.082842534
3883,0.007691203
3884,0.354454011
3885,0.094253564
3886,0.123526870
3887,0.090155420
3888,0.006430362
3889,0.002650283
3890,0.063640788
3891,0.000000000
3892,0.009402448
3893,0.183029652
3894,0.292091562
3895,0.301517570
3896,0.802422332
3897,0.001734865
3898,0.060551614
3899,0.312415214
3900,0.000325525
3901,0.219968815
3902,0.113752428
3903,0.249854961
3904,0.273593706
3905,0.000000000
3906,0.044504976
3907,0.180058828
3908,0.013221971
3909,0.141861979
3910,0.000000000
3911,0.000000000
3912,0.000000000
3913,0.006944089
3914,0.103782625
3915,0.034092279
3916,0.255972404
3917,0.026555856
3918,0.000000000
3919,0.025831954
3920,0.019408648
3921,0.649331501
3922,0.905672241
3923,0.008680218
3924,0.266649497
3925,0.000000000
3926,0.207174840
3927,0.226881407
3928,0.041378301
3929,0.000325525
3930,0.038627513
3931,0.274389235
3932,0.002840793
3933,0.489761931
3934,0.016407412
3935,0.131360967
3936,0.224428449
3937,0.011581815
3938,0.097072431
3939,0.300748633
3940,0.071205589
3941,0.658254712
3942,0.005045255
3943,0.249823537
3944,0.002624992
3945,0.002346132
3946,0.041633828
3947,0.051720133
3948,0.651544292
3949,0.267666166
3950,0.046671633
3951,0.182764280
3952,0.000000000
3953,0.076046772
3954,0.104081968
3955,0.321801387
3956,0.030604309
3957,0.048458521
3958,0.031179281
3959,0.232953260
3960,0.028668284
3961,0.184454043
3962,0.784154554
3963,0.244935342
3964,0.000325525
3965,0.032660451
3966,0.032765084
3967,0.154264729
3968,0.305160869
3969,0.274207187
3970,0.153910311
3971,0.001734865
3972,0.159735016
3973,0.006373476
3974,0.081048044
3975,0.000000000
3976,0.265633669
3977,0.773427725
3978,0.000000000
3979,0.014830063
3980,0.013876653
3981,0.868295892
3982,0.048253071
3983,0.695464771
3984,0.008953596
3985,0.052721753
3986,0.002713392
3987,0.031096716
3988,0.088081113
3989,0.231520229
3990,0.215524272
3991,0.074208867
3992,0.003852926
3993,0.093396845
3994,0.105384736
3995,0.071478584
3996,0.084053556
3997,0.203570008
3998,0.329405539
3999,0.080682154
4000,0.447749560
4001,0.567342225
4002,0.150409904
4003,0.023440438
4004,0.000000000
4005,0.660238210
4006,0.635035646
4007,0.415090175
4008,0.062217219
4009,0.174747161
4010,0.000325525
4011,0.369815607
4012,0.004617042
4013,0.053108003
4014,0.173426494
4015,0.069932848
4016,0.000000000
4017,0.305130861
4018,0.080105983
4019,0.086594616
4020,0.174477252
4021,0.598167207
4022,0.698810605
4023,0.033757140
4024,0.167410309
4025,0.022140787
4026,0.068166761
4027,0.022035895
4028,0.101692126
4029,0.195479304
4030,0.194447870
4031,0.006003581
4032,0.626162854
4033,0.287382626
4034,0.112402646
4035,0.768250996
4036,0.016044433
4037,0.816522554
4038,0.000000000
4039,0.007245570
4040,0.086592432
4041,0.106354836
4042,0.177464545
4043,0.125477598
4044,0.000000000
4045,0.023075438
4046,0.013479022
4047,0.196555152
4048,0.234665397
4049,0.151453309
4050,0.033300181
4051,0.090883907
4052,0.220434645
4053,0.192465935
4054,0.140870564
4055,0.008798272
4056,0.545319389
4057,0.622127625
4058,0.524389579
4059,0.011356002
4060,0.015174807
4061,0.083914206
4062,0.100161762
4063,0.000325525
4064,0.007291755
4065,0.239344346
4066,0.007467296
4067,0.002605042
4068,0.052834308
4069,0.049894943
4070,0.006422795
4071,0.765791305
4072,0.002699654
4073,0.023271172
4074,0.174094737
4075,0.017366695
4076,0.012945838
4077,0.213414914
4078,0.344111334
4079,0.389507954
4080,0.792231127
4081,0.059919135
4082,0.084073418
4083,0.000000000
4084,0.010218639
4085,0.250065791
4086,0.170275298
4087,0.038803911
4088,0.181489372
4089,0.270461432
4090,0.482689286
4091,0.365608290
4092,0.097311344
4093,0.199911267
4094,0.088692187
4095,0.000000000
4096,0.816943606
4097,0.000000000
4098,0.029554497
4099,0.412617769
4100,0.069043405
4101,0.057771202
4102,0.583052483
4103,0.102220598
4104,0.010451995
4105,0.004336364
4106,0.079567217
4107,0.065793440
4108,0.000000000
4109,0.183564930
4110,0.266460216
4111,0.004103295
4112,0.000325525
4113,0.019304697
4114,0.005825796
4115,0.518408774
4116,0.038660402
4117,0.853727280
4118,0.185107387
4119,0.169432634
4120,0.899029049
4121,0.017122877
4122,0.002175222
4123,0.075322048
4124,0.341667647
4125,0.000000000
4126,0.000000000
4127,0.079732058
4128,0.437182963
4129,0.189695332
4130,0.017297536
4131,0.049312388
4132,0.034276281
4133,0.029250991
4134,0.134647390
4135,0.000325525
4136,0.669477422
4137,0.562782704
4138,0.300421282
4139,0.059650685
4140,0.163082720
4141,0.063834569
4142,0.236447752
4143,0.154246329
4144,0.000000000
4145,0.228529525
4146,0.017668654
4147,0.070397861
4148,0.011083882
4149,0.038377766
4150,0.014534838
4151,0.015898673
4152,0.368449512
4153,0.000000000
4154,0.252747792
4155,0.000000000
4156,0.134898877
4157,0.323124653
4158,0.230284190
4159,0.367308988
4160,0.000325525
4161,0.016046449
4162,0.246795208
4163,0.074684611
4164,0.076555874
4165,0.056176682
4166,0.725016702
4167,0.381679608
4168,0.064628187
4169,0.824635098
4170,0.000000000
4171,0.540909797
4172,0.101965204
4173,0.157549069
4174,0.155364424
4175,0.013322552
4176,0.000000000
4177,0.138246305
4178,0.000000000
4179,0.007245570
4180,0.198649612
4181,0.013195231
4182,0.115056194
4183,0.038774271
4184,0.031771724
4185,0.043288650
4186,0.001776249
4187,0.232533645
4188,0.736307276
4189,0.022214757
4190,0.259514651
4191,0.349980648
4192,0.017354934
4193,0.331323639
4194,0.032675991
4195,0.081607201
4196,0.013614407
4197,0.146739454
4198,0.028211592
4199,0.000000000
4200,0.000000000
4201,0.000000000
4202,0.215685468
4203,0.596036228
4204,0.233350603
4205,0.006241835
4206,0.000000000
4207,0.876339725
4208,0.420691821
4209,0.090734383
4210,0.585403857
4211,0.190811839
4212,0.040562422
4213,0.176751998
4214,0.824583336
4215,0.000325525
4216,0.254517952
4217,0.000325525
4218,0.127861937
4219,0.000325525
4220,0.680090189
4221,0.934026671
4222,0.133555200
4223,0.186442254
4224,0.041444508
4225,0.715525601
4226,0.289690775
4227,0.044147423
4228,0.042235960
4229,0.101650576
4230,0.000000000
4231,0.538713539
4232,0.018932773
4233,0.217310165
4234,0.003499938
4235,0.272657983
4236,0.026941822
4237,0.793983210
4238,0.325620495
4239,0.077107056
4240,0.000325525
4241,0.002833182
4242,0.913188923
4243,0.167628555
4244,0.134787981
4245,0.025081317
4246,0.719626042
4247,0.000000000
4248,0.015595483
4249,0.011468890
4250,0.023659045
4251,0.045069685
4252,0.000325525
4253,0.378629428
4254,0.141527000
4255,0.000000000
4256,0.086116391
4257,0.360228004
4258,0.171209137
4259,0.009113357
4260,0.466258926
4261,0.207226549
4262,0.019626250
4263,0.004755900
4264,0.193803424
4265,0.102809849
4266,0.019366917
4267,0.044886554
4268,0.022953298
4269,0.228919733
4270,0.199321809
4271,0.117577692
4272,0.208730466
4273,0.006071825
4274,0.544846798
4275,0.178930594
4276,0.280981861
4277,0.057546938
4278,0.897074541
4279,0.000000000
4280,0.212830490
4281,0.046744510
4282,0.040083984
4283,0.000325525
4284,0.136225518
4285,0.010903481
4286,0.210535403
4287,0.000000000
4288,0.852895664
4289,0.152181175
4290,0.002833182
4291,0.000000000
4292,0.088709613
4293,0.034784448
4294,0.440161143
4295,0.005142638
4296,0.329732151
4297,0.221483415
4298,0.045357006
4299,0.007784191
4300,0.001726175
4301,0.545817985
4302,0.516721874
4303,0.016862586
4304,0.274724878
4305,0.329317274
4306,0.011052059
4307,0.039980747
4308,0.020891499
4309,0.768334998
4310,0.009268618
4311,0.191344685
4312,0.032267220
4313,0.536862450
4314,0.000000000
4315,0.024705828
4316,0.000000000
4317,0.471421366
4318,0.354283808
4319,0.109397964
4320,0.367291568
4321,0.000000000
4322,0.010182629
4323,0.094660276
4324,0.510822597
4325,0.081473148
4326,0.000000000
4327,0.026649962
4328,0.387659340
4329,0.063437158
4330,0.376624167
4331,0.089737143
4332,0.049685920
4333,0.020586626
4334,0.004158405
4335,0.363511592
4336,0.587156982
4337,0.085829139
4338,0.422391443
4339,0.008176293
4340,0.000325525
4341,0.128392300
4342,0.074345908
4343,0.003013984
4344,0.170916308
4345,0.105092025
4346,0.418019666
4347,0.000000000
4348,0.000000000
4349,0.122155539
4350,0.136633052
4351,0.272554101
4352,0.000000000
4353,0.894871356
4354,0.000000000
4355,0.129534439
4356,0.645968347
4357,0.108492201
4358,0.015031689
4359,0.076791705
4360,0.035404224
4361,0.002894676
4362,0.211083617
4363,0.758799562
4364,0.126092774
4365,0.100861130
4366,0.121318398
4367,0.000325525
4368,0.811455272
4369,0.180645674
4370,0.005715153
4371,0.074308135
4372,0.095810398
4373,0.000325525
4374,0.008800691
4375,0.013322038
4376,0.031240005
4377,0.000325525
4378,0.000325525
4379,0.065455479
4380,0.000000000
4381,0.112463905
4382,0.013949941
4383,0.104695396
4384,0.006421690
4385,0.145858958
4386,0.001776249
4387,0.074082449
4388,0.031706595
4389,0.587314404
4390,0.070113776
4391,0.793869578
4392,0.163718554
4393,0.000000000
4394,0.066656266
4395,0.009176056
4396,0.274074599
4397,0.006003581
4398,0.108515452
4399,0.000000000
4400,0.016042649
4401,0.011337349
4402,0.408539261
4403,0.707372024
4404,0.339627176
4405,0.845396373
4406,0.309127234
4407,0.315665313
4408,0.586138261
4409,0.000325525
4410,0.086531395
4411,0.101745027
4412,0.120155503
4413,0.120863624
4414,0.010166243
4415,0.027812107
4416,0.050160073
4417,0.000325525
4418,0.229350508
4419,0.361647753
4420,0.005248522
4421,0.726565344
4422,0.080981072
4423,0.004954951
4424,0.000000000
4425,0.369800272
4426,0.021886870
4427,0.128234561
4428,0.000000000
4429,0.782117478
4430,0.242490033
4431,0.163198745
4432,0.038655782
4433,0.900414489
4434,0.012224645
4435,0.040626872
4436,0.082925411
4437,0.275857599
4438,0.856776389
4439,0.305605858
4440,0.130246213
4441,0.019336465
4442,0.010996436
4443,0.020494734
4444,0.116232211
4445,0.000000000
4446,0.158458803
4447,0.004336364
4448,0.006944089
4449,0.032052689
4450,0.212020006
4451,0.095476899
4452,0.928928655
4453,0.823427320
4454,0.155465395
4455,0.265078637
4456,0.594468071
4457,0.012687873
4458,0.005302439
4459,0.077945160
4460,0.122478572
4461,0.012055627
4462,0.164528381
4463,0.000325525
4464,0.008374153
4465,0.004682778
4466,0.200993851
4467,0.000000000
4468,0.139952090
4469,0.048089963
4470,0.680209761
4471,0.000000000
4472,0.391262292
4473,0.017434260
4474,0.371406391
4475,0.367950647
4476,0.043504627
4477,0.046274779
4478,0.000325525
4479,0.753520662
4480,0.097708576
4481,0.171674039
4482,0.000000000
4483,0.099322074
4484,0.049164335
4485,0.002608819
4486,0.037820860
4487,0.002833182
4488,0.131602438
4489,0.005954294
4490,0.006003581
4491,0.000000000
4492,0.001694284
4493,0.588618204
4494,0.073497965
4495,0.012621794
4496,0.417621977
4497,0.410077358
4498,0.046729507
4499,0.000000000
4500,0.019999300
4501,0.515410291
4502,0.042566123
4503,0.006504538
4504,0.130742631
4505,0.872643924
4506,0.208343005
4507,0.029663804
4508,0.069558705
4509,0.046591702
4510,0.281332512
4511,0.037130277
4512,0.541439627
4513,0.062740218
4514,0.803776006
4515,0.066014918
4516,0.008430033
4517,0.082774271
4518,0.338121335
4519,0.145971246
4520,0.332348420
4521,0.681207735
4522,0.153942718
4523,0.042339436
4524,0.899872756
4525,0.638932122
4526,0.274180407
4527,0.021813529
4528,0.120145824
4529,0.000000000
4530,0.919618866
4531,0.000000000
4532,0.487992433
4533,0.268113210
4534,0.268177093
4535,0.629790551
4536,0.015737922
4537,0.633546896
4538,0.000000000
4539,0.114478989
4540,0.106198132
4541,0.161893106
4542,0.046379562
4543,0.583705473
4544,0.577019800
4545,0.396417132
4546,0.823926256
4547,0.002840793
4548,0.380271023
4549,0.561036452
4550,0.336904250
4551,0.190157225
4552,0.000325525
4553,0.007691203
4554,0.006941571
4555,0.040069403
4556,0.000000000
4557,0.008158677
4558,0.000325525
4559,0.167158196
4560,0.055752645
4561,0.903798548
4562,0.078477881
4563,0.148007422
4564,0.102809849
4565,0.866038203
4566,0.170364152
4567,0.405144414
4568,0.234985086
4569,0.080202087
4570,0.019070287
4571,0.761146214
4572,0.000000000
4573,0.101954749
4574,0.127692775
4575,0.016177023
4576,0.428968918
4577,0.056998436
4578,0.064601409
4579,0.013575330
4580,0.007471288
4581,0.763033037
4582,0.128685329
4583,0.032172947
4584,0.391936110
4585,0.015515916
4586,0.062863831
4587,0.000325525
4588,0.042533409
4589,0.000000000
4590,0.010110335
4591,0.086230068
4592,0.009565550
4593,0.706249470
4594,0.000000000
4595,0.002336646
4596,0.002608819
4597,0.124588658
4598,0.276823615
4599,0.002346132
4600,0.040747186
4601,0.900483934
4602,0.171664362
4603,0.056190662
4604,0.059892921
4605,0.716101340
4606,0.124930092
4607,0.086157561
4608,0.191732215
4609,0.000000000
4610,0.000325525
4611,0.925514332
4612,0.017235040
4613,0.045382786
4614,0.036793130
4615,0.906705294
4616,0.240019871
4617,0.116589588
4618,0.056770193
4619,0.616893463
4620,0.038076067
4621,0.409509928
4622,0.007967590
4623,0.354551748
4624,0.100112183
4625,0.074327142
4626,0.027432109
4627,0.264895749
4628,0.000000000
4629,0.096920014
4630,0.000000000
4631,0.128584459
4632,0.025700495
4633,0.129320303
4634,0.074055551
4635,0.035138834
4636,0.019949392
4637,0.000000000
4638,0.000325525
4639,0.015542393
4640,0.031940123
4641,0.036418322
4642,0.000000000
4643,0.188010066
4644,0.038041497
4645,0.701406853
4646,0.140496885
4647,0.112296723
4648,0.190683762
4649,0.148619687
4650,0.120962429
4651,0.040223069
4652,0.029492427
4653,0.135885579
4654,0.834297697
4655,0.130372335
4656,0.000325525
4657,0.103004400
4658,0.608512704
4659,0.094695924
4660,0.000325525
4661,0.550832486
4662,0.793667990
4663,0.094549705
4664,0.021813529
4665,0.002833182
4666,0.164079222
4667,0.664018090
4668,0.031427308
4669,0.002958466
4670,0.046174842
4671,0.080454284
4672,0.019602933
4673,0.035652314
4674,0.315640126
4675,0.325944537
4676,0.076954774
4677,0.500972709
4678,0.002608819
4679,0.015667077
4680,0.725096055
4681,0.107630896
4682,0.167085112
4683,0.000325525
4684,0.007691203
4685,0.650989081
4686,0.010998157
4687,0.000000000
4688,0.314742231
4689,0.000000000
4690,0.372820602
4691,0.422047994
4692,0.066173166
4693,0.552096463
4694,0.015806450
4695,0.000000000
4696,0.541191773
4697,0.007646347
4698,0.065423558
4699,0.127733052
4700,0.022689190
4701,0.000000000
4702,0.000325525
4703,0.316739278
4704,0.219991211
4705,0.743317065
4706,0.012443045
4707,0.071257527
4708,0.447375281
4709,0.000000000
4710,0.000325525
4711,0.004103295
4712,0.000325525
4713,0.005249347
4714,0.144847367
4715,0.390014356
4716,0.316109690
4717,0.012945152
4718,0.136554620
4719,0.427888764
4720,0.246850913
4721,0.752951591
4722,0.058715079
4723,0.650015436
4724,0.050681539
4725,0.061135536
4726,0.029839005
4727,0.372543997
4728,0.007344808
4729,0.739703808
4730,0.065030770
4731,0.859351513
4732,0.323086645
4733,0.116630571
4734,0.000000000
4735,0.002320726
4736,0.000000000
4737,0.002346132
4738,0.020253379
4739,0.798753527
4740,0.021753208
4741,0.255256702
4742,0.000000000
4743,0.006140022
4744,0.001734865
4745,0.000325525
4746,0.013033304
4747,0.234491656
4748,0.187475827
4749,0.509770268
4750,0.062444539
4751,0.645924997
4752,0.636366728
4753,0.000000000
4754,0.499985907
4755,0.289252586
4756,0.284505821
4757,0.748370298
4758,0.036989577
4759,0.229742694
4760,0.134510261
4761,0.118126433
4762,0.088778972
4763,0.012883273
4764,0.198099473
4765,0.057966853
4766,0.011584311
4767,0.154056047
4768,0.020382529
4769,0.136838425
4770,0.004713070
4771,0.078377276
4772,0.052962723
4773,0.035320867
